id,388,399,408,160,395
388,0.0,0.182568475198172,0.12571379638052863,0.13067046238633656,0.0955201906157945
399,0.182568475198172,0.0,0.23793480736386496,0.23992685545854678,0.20884607243653605
408,0.12571379638052863,0.23793480736386496,0.0,0.10068233700453964,0.115313439936485
160,0.13067046238633656,0.23992685545854678,0.10068233700453964,0.0,0.1267226751988232
395,0.0955201906157945,0.20884607243653605,0.115313439936485,0.1267226751988232,0.0
