id,393,434,413,412,394,150,345,415,418,380
393,0.0,0.18653116083302054,0.2173891357817205,0.1711491840991953,0.24372848412669657,0.17793640029391455,0.11550354334892943,0.26697897712215707,0.1825017594547602,0.14984505156228686
434,0.18653116083302054,0.0,0.29225012144149154,0.18802120741882894,0.18288392376872026,0.160265352341163,0.16974721532762957,0.245758872863006,0.24172856927838035,0.17501922468755304
413,0.2173891357817205,0.29225012144149154,0.0,0.2987298691418891,0.33774700305910543,0.30990654181320787,0.2256231089484899,0.32719093933476917,0.24961964351711943,0.22829625496297737
412,0.1711491840991953,0.18802120741882894,0.2987298691418891,0.0,0.26371646107195446,0.1418947005096482,0.15353093305928195,0.2942695659149261,0.2311311195896092,0.15622587592858306
394,0.24372848412669657,0.18288392376872026,0.33774700305910543,0.26371646107195446,0.0,0.20237367115755267,0.20755788717601734,0.1449351391643546,0.3352362474467847,0.22462960651137973
150,0.17793640029391455,0.160265352341163,0.30990654181320787,0.1418947005096482,0.20237367115755267,0.0,0.13218398310327908,0.2273662063494735,0.281671331531387,0.1687006194310267
345,0.11550354334892943,0.16974721532762957,0.2256231089484899,0.15353093305928195,0.20755788717601734,0.13218398310327908,0.0,0.2258496301982149,0.23243179040650847,0.10436012491366192
415,0.26697897712215707,0.245758872863006,0.32719093933476917,0.2942695659149261,0.1449351391643546,0.2273662063494735,0.2258496301982149,0.0,0.33709228616465464,0.24428803330718896
418,0.1825017594547602,0.24172856927838035,0.24961964351711943,0.2311311195896092,0.3352362474467847,0.281671331531387,0.23243179040650847,0.33709228616465464,0.0,0.2635961994168975
380,0.14984505156228686,0.17501922468755304,0.22829625496297737,0.15622587592858306,0.22462960651137973,0.1687006194310267,0.10436012491366192,0.24428803330718896,0.2635961994168975,0.0
