id,48,193,347,370,16,55,167,58,29,265,62,56,57,6,180,282
48,0.0,0.42256824808181276,0.495269063647114,0.5034073323600557,0.3494690729390928,0.4116963750181642,0.3926025034463478,0.4855243682161466,0.43243650041809756,0.4143670897290564,0.4918518533245437,0.44362806398830557,0.4201241520988045,0.48632360419168,0.4563118534651024,0.42423891860511576
193,0.42256824808181276,0.0,0.2661754413678874,0.320539518111423,0.2414360320452807,0.06117423500610279,0.09350375051799716,0.3030078722688475,0.20265571356833723,0.13158853635477852,0.324809885019941,0.09035440586090707,0.20204777186765185,0.37763317965513116,0.07732788568212617,0.10113045478095277
347,0.495269063647114,0.2661754413678874,0.0,0.22396354334301397,0.2276619835985042,0.2516351269726151,0.2768432723407817,0.27995113321521525,0.18628843678394527,0.2250392582702239,0.2298208366284084,0.2511462281799868,0.3137109530839131,0.2534674247883244,0.31151526685217634,0.27902396482952824
370,0.5034073323600557,0.320539518111423,0.22396354334301397,0.0,0.28835731561585776,0.33337852356375025,0.31447097468130125,0.31824086102662974,0.2327664696690444,0.2707473970661255,0.31818402667212836,0.3035286701139845,0.37770934991560146,0.410846405544621,0.3285703104506894,0.31688896894416124
16,0.3494690729390928,0.2414360320452807,0.2276619835985042,0.28835731561585776,0.0,0.2348261124263875,0.21902650319025446,0.28360647924670945,0.1822951069253985,0.22970328735384196,0.28966238661482063,0.253445146413633,0.24167445153597297,0.3273547685254618,0.27728648544323076,0.2635691840597998
55,0.4116963750181642,0.06117423500610279,0.2516351269726151,0.33337852356375025,0.2348261124263875,0.0,0.10259255979381751,0.29213690556425514,0.22556149834602893,0.1367565933744175,0.32676452409689466,0.10099514585431375,0.19289336378542274,0.342209998877674,0.09647118951956463,0.08918497655354612
167,0.3926025034463478,0.09350375051799716,0.2768432723407817,0.31447097468130125,0.21902650319025446,0.10259255979381751,0.0,0.3409420226564233,0.20821834787553734,0.12450690608297922,0.36715904051167236,0.12977712848775463,0.1922733963423386,0.3448073772552053,0.10376373036563014,0.12341604671220723
58,0.4855243682161466,0.3030078722688475,0.27995113321521525,0.31824086102662974,0.28360647924670945,0.29213690556425514,0.3409420226564233,0.0,0.23463781711279752,0.3180912613911584,0.16312834069890744,0.2914635054992625,0.2999811638742312,0.30801033385516,0.3189616574804782,0.30763478754555446
29,0.43243650041809756,0.20265571356833723,0.18628843678394527,0.2327664696690444,0.1822951069253985,0.22556149834602893,0.20821834787553734,0.23463781711279752,0.0,0.20792039180904262,0.26107599676045584,0.2280785887111464,0.28110767869947123,0.3117468359064315,0.24686502205209007,0.2528093749819341
265,0.4143670897290564,0.13158853635477852,0.2250392582702239,0.2707473970661255,0.22970328735384196,0.1367565933744175,0.12450690608297922,0.3180912613911584,0.20792039180904262,0.0,0.32330072657781606,0.1384359761239195,0.2503197173497099,0.33710976576346935,0.16936815637256708,0.1492564024986264
62,0.4918518533245437,0.324809885019941,0.2298208366284084,0.31818402667212836,0.28966238661482063,0.32676452409689466,0.36715904051167236,0.16312834069890744,0.26107599676045584,0.32330072657781606,0.0,0.299107486157266,0.3323898900371118,0.31717929243421017,0.3616522602294222,0.3298768576769048
56,0.44362806398830557,0.09035440586090707,0.2511462281799868,0.3035286701139845,0.253445146413633,0.10099514585431375,0.12977712848775463,0.2914635054992625,0.2280785887111464,0.1384359761239195,0.299107486157266,0.0,0.23023779627490648,0.35574633560283186,0.10570310375908662,0.07872031037720434
57,0.4201241520988045,0.20204777186765185,0.3137109530839131,0.37770934991560146,0.24167445153597297,0.19289336378542274,0.1922733963423386,0.2999811638742312,0.28110767869947123,0.2503197173497099,0.3323898900371118,0.23023779627490648,0.0,0.28394685228658784,0.20318059675102457,0.1821891975818779
6,0.48632360419168,0.37763317965513116,0.2534674247883244,0.410846405544621,0.3273547685254618,0.342209998877674,0.3448073772552053,0.30801033385516,0.3117468359064315,0.33710976576346935,0.31717929243421017,0.35574633560283186,0.28394685228658784,0.0,0.3910002609023184,0.3369973378503465
180,0.4563118534651024,0.07732788568212617,0.31151526685217634,0.3285703104506894,0.27728648544323076,0.09647118951956463,0.10376373036563014,0.3189616574804782,0.24686502205209007,0.16936815637256708,0.3616522602294222,0.10570310375908662,0.20318059675102457,0.3910002609023184,0.0,0.10550660331003017
282,0.42423891860511576,0.10113045478095277,0.27902396482952824,0.31688896894416124,0.2635691840597998,0.08918497655354612,0.12341604671220723,0.30763478754555446,0.2528093749819341,0.1492564024986264,0.3298768576769048,0.07872031037720434,0.1821891975818779,0.3369973378503465,0.10550660331003017,0.0
