id,178,314,80,82,85,45,270
178,0.0,0.11389553904690891,0.19204037238277416,0.2267421260473077,0.3991649502409005,0.3664512571770643,0.15337620725191203
314,0.11389553904690891,0.0,0.15793455207673376,0.240468719679057,0.3786637468552165,0.3431356232212502,0.11827041966698909
80,0.19204037238277416,0.15793455207673376,0.0,0.2267805591274277,0.2981880094364823,0.24320454250968004,0.19829616139704148
82,0.2267421260473077,0.240468719679057,0.2267805591274277,0.0,0.2220610728840108,0.27805741693885483,0.2717074372217615
85,0.3991649502409005,0.3786637468552165,0.2981880094364823,0.2220610728840108,0.0,0.20635209414438357,0.4017330906995141
45,0.3664512571770643,0.3431356232212502,0.24320454250968004,0.27805741693885483,0.20635209414438357,0.0,0.3890254964174614
270,0.15337620725191203,0.11827041966698909,0.19829616139704148,0.2717074372217615,0.4017330906995141,0.3890254964174614,0.0
