id,158,342,386,4,156,372,147,348,374,10,346,139,11,371
158,0.0,0.0574134716366544,0.08547259573843852,0.6034615903095495,0.05595798245192275,0.22274563670073724,0.3527336544002926,0.4948213056287853,0.2797878346337344,0.1257465586399827,0.2032448559160825,0.2383950566818253,0.2090334132063027,0.2211797313947335
342,0.0574134716366544,0.0,0.06046882352893541,0.6136825936362122,0.004118893730189806,0.2021650120198872,0.3140300907030383,0.5049433560766886,0.2626606899189374,0.10034188070819897,0.19204240300055925,0.19588565147331008,0.1863764647518315,0.19565462081190194
386,0.08547259573843852,0.06046882352893541,0.0,0.6151446778952929,0.06182425310614321,0.21547534425778736,0.33065241932617007,0.5068393641017583,0.2716231790973508,0.11673245671217444,0.16415491226059015,0.19952257566323203,0.1658468560712358,0.19288188107488458
4,0.6034615903095495,0.6136825936362122,0.6151446778952929,0.0,0.6143638722470892,0.5775373155663628,0.4964758007097385,0.6106619854270919,0.5018099676657388,0.6414969904474251,0.6165041448438792,0.6213886132514588,0.5855269450956816,0.5636452922562926
156,0.05595798245192275,0.004118893730189806,0.06182425310614321,0.6143638722470892,0.0,0.20151509085500782,0.31427604251165814,0.5042472107723156,0.263844218901884,0.09990997668923776,0.1940293942923044,0.1968651988694041,0.18885807918190695,0.1959525435013072
372,0.22274563670073724,0.2021650120198872,0.21547534425778736,0.5775373155663628,0.20151509085500782,0.0,0.30789893199629237,0.46364240860777667,0.32547317181251884,0.21445260276001182,0.2664336404214316,0.15894618706493063,0.2719601267912416,0.19490081479752494
147,0.3527336544002926,0.3140300907030383,0.33065241932617007,0.4964758007097385,0.31427604251165814,0.30789893199629237,0.0,0.5584387026205954,0.2839222649093575,0.3069232224984792,0.37008262709779116,0.27671284056884493,0.31640371757987884,0.28016223473441887
348,0.4948213056287853,0.5049433560766886,0.5068393641017583,0.6106619854270919,0.5042472107723156,0.46364240860777667,0.5584387026205954,0.0,0.4972049313299105,0.5155755295642009,0.4462100086060159,0.49532669488992537,0.528125308369546,0.47356674378012364
374,0.2797878346337344,0.2626606899189374,0.2716231790973508,0.5018099676657388,0.263844218901884,0.32547317181251884,0.2839222649093575,0.4972049313299105,0.0,0.27637342354707267,0.2990768136970564,0.2864628378826293,0.3258504415766076,0.2758717862960439
10,0.1257465586399827,0.10034188070819897,0.11673245671217444,0.6414969904474251,0.09990997668923776,0.21445260276001182,0.3069232224984792,0.5155755295642009,0.27637342354707267,0.0,0.24594855438936405,0.16609335538699063,0.2343053821883785,0.22892973759703658
346,0.2032448559160825,0.19204240300055925,0.16415491226059015,0.6165041448438792,0.1940293942923044,0.2664336404214316,0.37008262709779116,0.4462100086060159,0.2990768136970564,0.24594855438936405,0.0,0.2587235088029007,0.16013795950671922,0.1931442127807413
139,0.2383950566818253,0.19588565147331008,0.19952257566323203,0.6213886132514588,0.1968651988694041,0.15894618706493063,0.27671284056884493,0.49532669488992537,0.2864628378826293,0.16609335538699063,0.2587235088029007,0.0,0.2790610512871412,0.1849051520875439
11,0.2090334132063027,0.1863764647518315,0.1658468560712358,0.5855269450956816,0.18885807918190695,0.2719601267912416,0.31640371757987884,0.528125308369546,0.3258504415766076,0.2343053821883785,0.16013795950671922,0.2790610512871412,0.0,0.20763805198743956
371,0.2211797313947335,0.19565462081190194,0.19288188107488458,0.5636452922562926,0.1959525435013072,0.19490081479752494,0.28016223473441887,0.47356674378012364,0.2758717862960439,0.22892973759703658,0.1931442127807413,0.1849051520875439,0.20763805198743956,0.0
