id,133,131,130,238,207,230,213,210,128,129,217,243,127,318,218,126,206,125,224,214,239,253,319
133,0.0,2.0660976260116626,2.058213415468545,2.078394039361574,2.071048295556504,2.0816868610725354,2.1500824261384968,2.304388826575641,2.2777168438628963,2.0749713919741355,2.0892577219791666,2.3231629161720586,1.6829924915952856,2.160206247796298,2.269409987381451,2.207283749900655,2.1953523083628292,2.1167698737416645,2.154732787247654,2.1501055858501967,2.1810728574001432,2.3905640290135026,2.1913169740548857
131,2.0660976260116612,0.0,0.232415061298758,0.22038636203592676,0.32139209252399226,0.29119561746822925,1.6128718315762813,1.7374378930649423,2.2953114749984347,0.20770464738862549,0.27551484333030896,2.0298965357561807,1.9648899227868517,1.8872036369010488,1.8383638282483614,2.0369159631071048,1.6318463001735817,1.1096868161416917,1.1927230140743423,1.2090145770415275,1.3216046677182434,2.09625005759328,1.951634784303886
130,2.0582134154685345,0.23241506129875644,0.0,0.2955470914442861,0.36660789365183244,0.2533945614884452,1.629074604496313,1.7604669298758073,2.285633659583991,0.27878296760349197,0.3324678953943756,1.9709180112952454,1.9612927991288724,1.8823587115879696,1.8127427274421704,2.0392495314358374,1.6290076252814505,1.097210898750654,1.1770433464526688,1.1794253524904679,1.2927307519073084,2.0849183686158232,1.9445055758442584
238,2.0783940393615623,0.22038636203592676,0.29554709144428326,0.0,0.2841473771826739,0.276019359669004,1.6079696874700202,1.7903848808752687,2.2908055932161773,0.15091930462237288,0.2093417002955453,2.086486537977573,1.959879210495208,1.8968808041347118,1.8872670497630388,2.027837678710874,1.6289146291758316,1.153065735847151,1.2322952905376368,1.2474907774148274,1.361056785006953,2.094324794397903,1.9728297536345243
207,2.071048295556527,0.32139209252399925,0.36660789365183055,0.28414737718266764,0.0,0.3909598759869478,1.6080777384682545,1.7566729072512097,2.2911561382497734,0.3205348323741514,0.3608957342178972,2.066846907580767,1.9528374259579904,1.887608021366378,1.856726967277212,2.01278422372331,1.6438665452430858,1.1823805083865637,1.2694218426066695,1.2830107065527125,1.3650645732563274,2.085239636824519,1.9560235930012981
230,2.0816868610725314,0.29119561746822925,0.2533945614884482,0.276019359669004,0.39095987598694115,0.0,1.6424924431472832,1.819046498615345,2.2937679970352653,0.3230727288805001,0.35201707920241054,2.0177766383210503,1.9640050346989542,1.8968279500105376,1.8494445512012314,2.0577863835338595,1.6460499667629773,1.1366731285617746,1.2135054348677072,1.2141317557342552,1.3370333094676499,2.063194885000295,1.9727524811616945
213,2.150082426138482,1.6128718315762836,1.6290746044963365,1.6079696874700384,1.6080777384682776,1.6424924431472772,0.0,1.3453461426451825,2.2990282308467496,1.607004469507647,1.6025225527749596,2.287513305121741,2.0366306462796135,2.0041998638423593,2.1071738575959156,2.218633515583296,1.9032801644653594,1.6053236663800554,1.6833849700597474,1.6400201093377365,1.8018688477188909,2.2418580010250135,2.1311808359232787
210,2.304388826575635,1.7374378930649454,1.7604669298758244,1.790384880875286,1.7566729072512102,1.8190464986153445,1.3453461426451916,0.0,2.419759022098953,1.7493841230897826,1.7473644607833179,2.1578375994263905,2.2388096068103307,2.0675198835872735,1.8851665392445882,2.360814162232223,2.0015430066900133,1.6679507353413823,1.7336791858436498,1.7657122027816743,1.8172761809408697,2.4314743991789554,2.1757777099786257
128,2.2777168438628665,2.2953114749983903,2.285633659583988,2.290805593216222,2.2911561382497507,2.2937679970352165,2.299028230846705,2.4197590220989187,0.0,2.284434767603677,2.3082147721648805,2.363648544243269,2.0605957627078912,1.9358704519221113,2.312544824692837,2.229013333613907,2.123261598132906,2.1908256415275007,2.213212245006484,2.1902242063088657,2.2819961527370594,2.4760516822124714,2.0037145034952233
129,2.0749713919740738,0.20770464738862546,0.2787829676034972,0.150919304622378,0.32053483237414504,0.3230727288804904,1.6070044695075925,1.749384123089734,2.2844347676037113,0.0,0.24333527506315097,2.0799573811209306,1.963243776746531,1.895279486718238,1.8823135575114969,2.0221796842223196,1.6251199351222594,1.1266539698135074,1.2003083943501751,1.229563404163864,1.358710258822974,2.1203916964698566,1.9604762824311817
217,2.0892577219791515,0.27551484333030896,0.3324678953943801,0.20934170029554822,0.36089573421790283,0.3520170792024083,1.60252255277495,1.747364460783308,2.308214772164916,0.24333527506313898,0.0,2.0561155643976656,1.9720924255991898,1.9091699187969258,1.8583835739516021,2.0439893226534576,1.6399765014638978,1.1516340171949146,1.2322025688077802,1.2374174930649648,1.355809188849296,2.1051190074540176,1.9774864881940426
243,2.32316291617206,2.029896535756189,1.9709180112952598,2.0864865379775837,2.066846907580779,2.017776638321049,2.2875133051217573,2.15783759942639,2.363648544243301,2.079957381120985,2.0561155643976727,0.0,2.351109112207804,2.243171631430073,1.2878192866187663,2.4092580296177086,2.3245580491831905,1.8849309448508489,1.8867295880337127,1.8001805243457996,1.8909967272964017,2.2474260999154057,2.2998110756976176
