id,393,434,413,412,394,150,345,415,418,380
393,0.0,0.4298717454169333,0.4842552405577583,0.22343149478134403,0.43869707478267045,0.23088393600563598,0.23867855152173528,0.500173066949156,0.4800126934048269,0.254257134522795
434,0.4298717454169333,0.0,0.45456434474499186,0.43696978519372687,0.43210069969688636,0.384097511599959,0.4003022176994915,0.33775497480260813,0.47958034577519737,0.409765197975017
413,0.4842552405577583,0.45456434474499186,0.0,0.4216545332451322,0.5875579533295343,0.45087500691112914,0.40370454985956683,0.4474481123796203,0.488751492026571,0.4550121015819706
412,0.22343149478134403,0.43696978519372687,0.4216545332451322,0.0,0.5110700949175968,0.14615124031580667,0.1847714794101943,0.5185119889606604,0.4395213205824549,0.15804483329531294
394,0.43869707478267045,0.43210069969688636,0.5875579533295343,0.5110700949175968,0.0,0.5216349163511503,0.5017480720841674,0.395970566435999,0.6789801112765993,0.49122844472032934
150,0.23088393600563598,0.384097511599959,0.45087500691112914,0.14615124031580667,0.5216349163511503,0.0,0.2065115782683488,0.4565404656278034,0.3805191772127461,0.2116264529924614
345,0.23867855152173528,0.4003022176994915,0.40370454985956683,0.1847714794101943,0.5017480720841674,0.2065115782683488,0.0,0.4764005777747868,0.43665198050840986,0.2057506709218613
415,0.500173066949156,0.33775497480260813,0.4474481123796203,0.5185119889606604,0.395970566435999,0.4565404656278034,0.4764005777747868,0.0,0.6039361144763015,0.49148149562120647
418,0.4800126934048269,0.47958034577519737,0.488751492026571,0.4395213205824549,0.6789801112765993,0.3805191772127461,0.43665198050840986,0.6039361144763015,0.0,0.41119756738263213
380,0.254257134522795,0.409765197975017,0.4550121015819706,0.15804483329531294,0.49122844472032934,0.2116264529924614,0.2057506709218613,0.49148149562120647,0.41119756738263213,0.0
