id,64,287,190,312,268,288,185,307,92,271,315
64,0.0,0.6687834191414923,1.0797184865036626,0.57834049789425,0.7256594353619382,0.78479129358302,0.6521177335057599,0.7295543053035034,0.6584573163617621,0.646955592775414,0.7387910996607856
287,0.6687834191414923,0.0,1.0742291788262373,0.37672926168184967,0.39526021872328565,0.49274584611608674,0.3479653808970174,0.4381149719750816,0.4898973703572909,0.43009466268587937,0.4809491876221813
190,1.0797184865036602,1.0742291788262373,0.0,1.146770493790142,1.1789710864632033,1.2177759373812305,1.0242902246060903,1.1061180310825658,1.0544696202684747,1.046538758321719,1.2112631125181732
312,0.57834049789425,0.37672926168184967,1.146770493790142,0.0,0.2575156020393539,0.4321219464761422,0.2462479996878637,0.40394508342840346,0.6333452168705767,0.31396321454324677,0.36395534532534146
268,0.7256594353619359,0.39526021872328565,1.1789710864632033,0.2575156020393539,0.0,0.3802323255126652,0.24665822767407145,0.3943620844498896,0.598014124565649,0.24609257063438575,0.39756348131857927
288,0.7847912935830222,0.49274584611608674,1.217775937381233,0.4321219464761422,0.3802323255126652,0.0,0.36287295801124714,0.19789489283032285,0.6671162113715801,0.493067069276386,0.32404784357194083
185,0.6521177335057599,0.3479653808970174,1.0242902246060903,0.2462479996878637,0.24665822767407145,0.36287295801124714,0.0,0.3054128738472241,0.5524779999802649,0.303319926315614,0.40826349270585854
307,0.7295543053035011,0.4381149719750816,1.1061180310825658,0.40394508342840346,0.3943620844498896,0.19789489283032285,0.3054128738472241,0.0,0.6075054888046401,0.4603516927825736,0.31675781731018576
92,0.6584573163617621,0.4898973703572909,1.054469620268475,0.6333452168705767,0.598014124565649,0.6671162113715801,0.5524779999802649,0.6075054888046401,0.0,0.5655434979029197,0.7764392315556742
271,0.6469555927754116,0.43009466268587937,1.0465387583217203,0.31396321454324677,0.24609257063438575,0.493067069276386,0.303319926315614,0.4603516927825736,0.5655434979029197,0.0,0.45647951478114734
315,0.7387910996607834,0.4809491876221813,1.2112631125181743,0.36395534532534146,0.39756348131857927,0.32404784357194083,0.40826349270585854,0.31675781731018576,0.7764392315556742,0.45647951478114734,0.0
