id,201,297,308,235,299,77,104,74,298,305,184,300,99,103,101,236,198,199,200,306,309,96,83,290,97,41
201,0.0,0.14984456098464144,0.39932555821610377,0.6189920574264796,0.14451130038309776,0.7413348587737026,0.3950814366257355,0.8591462616076638,0.26804080173143735,0.22024591674819882,0.17240201535612285,0.07675987871535879,0.5610421383406072,0.9889467648171518,0.36336963221718166,0.7148976523667432,0.1461911019819071,0.2628495070342422,0.11321852974833246,0.3063509639070758,0.21274449121659253,0.5129411249551172,0.698978408410942,0.2140828068293379,0.4145486570872839,0.36103335343665693
297,0.14984456098464144,0.0,0.42274576889161497,0.5522962168152655,0.15734030346088712,0.6977160069151881,0.3796829892063956,0.8173411647083022,0.2734232753483563,0.20481769110987913,0.19881287860353206,0.16978254734800924,0.5176538332886987,1.0005069967956461,0.32990554763105545,0.6563342840043458,0.044841570343107776,0.26572256611349493,0.13773683411177443,0.30175566825082345,0.22977864134953285,0.4919012491046462,0.7014301722504441,0.25115155837217457,0.41634564388956397,0.309686483744755
308,0.39932555821610377,0.42274576889161497,0.0,0.6984661300594538,0.37554947629431645,0.7629236427072249,0.356187804435669,0.8495314978215786,0.34924620797567774,0.3559080503444932,0.3858600784562457,0.3818312970617993,0.4556246035578118,0.7994221976251357,0.26640943332007216,0.6448951834879573,0.43011485319727166,0.3623790326840945,0.338860114459223,0.36527219959615415,0.3636283870045388,0.48670753482462525,0.6798769281801981,0.34706744702122144,0.49239161100449835,0.4710996653198212
235,0.6189920574264796,0.5522962168152655,0.6984661300594538,0.0,0.5914950086461771,0.9397451235790445,0.5978840165901967,0.9333397879258885,0.6346880138779899,0.5425465044596894,0.5796320134719188,0.579687487802932,0.6575341238558627,1.1673602213966423,0.5698229987477845,0.3786720152815984,0.5483742772691731,0.6277533987718764,0.5767803320666166,0.5815785480494318,0.6447363602239908,0.6829466184304526,0.8774803496647956,0.6252060998793019,0.7076046199744392,0.6740268596710408
299,0.14451130038309776,0.15734030346088712,0.37554947629431645,0.5914950086461771,0.0,0.7681946612851949,0.3808918982114515,0.8853722897238488,0.26569778061255617,0.1904139212942057,0.17849968135678487,0.13494056199177515,0.543305095085883,0.9980131219532579,0.325325229743745,0.6664975391009388,0.14606990446717158,0.263467407866689,0.10199544385731642,0.26416307855391336,0.22053233743692444,0.4962235875641615,0.6747864350259817,0.23273761470186452,0.4514429963488811,0.29118095381552567
77,0.7413348587737014,0.6977160069151868,0.7629236427072237,0.9397451235790445,0.7681946612851935,0.0,0.7270920559218736,0.3301288072549163,0.6960190993528461,0.6873371359704408,0.7086801967382934,0.7567432034065329,0.7035874945751557,1.1156752500145801,0.7431551397836226,0.8502581475465749,0.7047427417236047,0.671088353274362,0.7349740451549689,0.7513253616652683,0.687294570851853,0.8446801894541963,1.1809873905349222,0.6611931407989312,0.6865854735547335,0.726133193864522
104,0.3950814366257355,0.3796829892063956,0.356187804435669,0.5978840165901967,0.3808918982114515,0.7270920559218749,0.0,0.7794615607285116,0.3328513080936778,0.3574748044846115,0.38235484319251956,0.40323304386578523,0.5204105123346644,0.9018258330702122,0.19956098115276102,0.6464428916391076,0.3775627216312512,0.3318126329730929,0.36898745140440375,0.3626393376637989,0.37979319070509604,0.47310840008270655,0.6736960092998584,0.37187069767342196,0.4142136768334228,0.4566935541400784
74,0.8591462616076638,0.8173411647083022,0.8495314978215786,0.9333397879258885,0.8853722897238501,0.33012880725491406,0.7794615607285116,0.0,0.7781186426647158,0.8055337624951044,0.7899264507964417,0.8681298305506144,0.7276848517231956,1.1784287976548478,0.8451833821851207,0.8539314084811607,0.8361285713544856,0.7563098204213522,0.8395890991805414,0.7961477042028662,0.7932406335941479,0.9803058691232152,1.262374085951723,0.7737949257063718,0.7821065091521726,0.8121442312338497
298,0.26804080173143735,0.2734232753483563,0.34924620797567774,0.6346880138779899,0.26569778061255617,0.6960190993528472,0.3328513080936778,0.7781186426647145,0.0,0.22047820326303494,0.19220314589029686,0.28000932768137815,0.44952176567877744,0.9099860474699116,0.272544887363563,0.6818208413572788,0.2799368125794779,0.045009967248104236,0.22823897634246573,0.2635230521296183,0.22573580360672782,0.5354709265833714,0.6459569203341062,0.22715656722238625,0.4210960496598077,0.3340361106641916
