id,157,3,161,5,1,140,159,351,377,341,426,378,149
157,0.0,0.19838097175063574,0.19441824678094302,0.5725601327367057,0.24335325711848513,0.9977587451606809,0.09413410835839946,0.23492240221675018,0.4067580955197543,0.20191429716356663,1.0160855866983003,0.5780783294483421,0.42915058960154423
3,0.19838097175063574,0.0,0.2952592669109715,0.5073241772863565,0.1816328419696912,0.9368124814335727,0.1938570562932868,0.19816554660391503,0.34567907382472235,0.25647716307727303,1.0289772254420688,0.7079580163350068,0.5232888569953058
161,0.19441824678094302,0.2952592669109715,0.0,0.6066960108826049,0.28313699523873614,1.0639440046366706,0.22015881551827518,0.2458858348773832,0.4387221248759408,0.2540406084487718,0.9056873918302738,0.5493630312555549,0.4922741780591624
5,0.5725601327367057,0.5073241772863565,0.6066960108826049,0.0,0.4824889841117034,1.0360277624398222,0.5720682773052688,0.5474197471120502,0.4781903328602471,0.531092562183002,1.1459921139767484,0.7279510190001515,0.5962019158625188
1,0.24335325711848513,0.1816328419696912,0.28313699523873614,0.4824889841117034,0.0,0.9295905084114635,0.2507369979205075,0.15819508863856813,0.360647618294678,0.2917536348500959,0.994531189258728,0.5933877312219817,0.4916695672602112
140,0.9977587451606809,0.9368124814335727,1.0639440046366706,1.0360277624398222,0.9295905084114635,0.0,0.9480994847711254,0.9240274712433878,0.9004658940626408,1.0418656330254608,1.3587363847132021,1.2823374379001236,0.9458929579831932
159,0.09413410835839946,0.1938570562932868,0.22015881551827518,0.5720682773052688,0.2507369979205075,0.9480994847711254,0.0,0.25484796767381485,0.401764097518857,0.24096891116639818,1.022683713514769,0.6151883160140414,0.45104049805580704
351,0.23492240221675018,0.19816554660391503,0.2458858348773832,0.5474197471120502,0.15819508863856813,0.9240274712433878,0.25484796767381485,0.0,0.3770825279062528,0.31051275251799354,0.9308140669481292,0.637524767900394,0.4536750073551781
377,0.4067580955197543,0.34567907382472235,0.4387221248759408,0.4781903328602471,0.360647618294678,0.9004658940626408,0.401764097518857,0.3770825279062528,0.0,0.3639944725588391,1.028684151746157,0.7322345923035686,0.5605392385668402
341,0.20191429716356663,0.25647716307727303,0.2540406084487718,0.531092562183002,0.2917536348500959,1.0418656330254608,0.24096891116639818,0.31051275251799354,0.3639944725588391,0.0,0.9556373890176925,0.6294457849163689,0.4279111107278493
426,1.0160855866983003,1.0289772254420688,0.9056873918302738,1.1459921139767484,0.994531189258728,1.3587363847132021,1.022683713514769,0.9308140669481292,1.028684151746157,0.9556373890176925,0.0,1.163079158673019,1.0012565815106995
378,0.5780783294483421,0.7079580163350068,0.5493630312555549,0.7279510190001515,0.5933877312219817,1.2823374379001236,0.6151883160140414,0.637524767900394,0.7322345923035686,0.6294457849163689,1.163079158673019,0.0,0.502428948814843
149,0.42915058960154423,0.5232888569953058,0.4922741780591624,0.5962019158625188,0.4916695672602112,0.9458929579831932,0.45104049805580704,0.4536750073551781,0.5605392385668402,0.4279111107278493,1.0012565815106995,0.502428948814843,0.0
