id,446,396,448,449
446,0.0,0.2036551940979524,0.7110555068899141,0.3242103597727461
396,0.2036551940979524,0.0,0.6476931712862761,0.1773039435672192
448,0.7110555068899141,0.6476931712862761,0.0,0.6106059754344292
449,0.3242103597727461,0.1773039435672192,0.6106059754344292,0.0
