id,162,12,26,33,13,23,364,37,21,283,340,284,36,30,31,34,196,285,38,25
162,0.0,0.7493539489331991,0.5664272097499212,0.6298020787408093,0.7234031878444059,0.5096503818162816,0.5230382071023753,0.5548198454567284,0.6060513862458595,0.5263344690822994,1.038608631917504,0.6159036717075762,0.592211688725207,0.6269602037206597,0.7122713309451525,0.8011842537571522,1.0053514481995078,0.6327326806731974,0.4988749370800786,0.6983365059514681
12,0.7493539489331991,0.0,0.47475848948838734,0.5148189778664498,0.6064820212446909,0.44175728057616936,0.5885499695052968,0.45161544732964376,0.37398106679785675,0.48457003413890504,0.6143982500364203,0.3842568288041703,0.4357737784322024,0.3475854815422604,0.3560313828942547,0.5798918728730716,0.8477614836929541,0.5456836091068354,0.755398899947199,0.4171424175983474
26,0.5664272097499212,0.47475848948838734,0.0,0.4947180201055956,0.4207923918777509,0.13458510650440414,0.573032770789911,0.12885580459617843,0.38795020153467363,0.4042080880830607,0.7429728562125976,0.3422315286939312,0.3083881258874673,0.4401174385840073,0.4630027157058167,0.4590855055436336,0.9313138329293437,0.36140661132262347,0.6683112502130132,0.33633199880996556
33,0.6298020787408093,0.5148189778664498,0.4947180201055956,0.0,0.5459867047571361,0.46246012240940904,0.5951777384825252,0.47897264157161384,0.4345503245321698,0.3265467597517387,0.8313710036242064,0.33926536328455736,0.4943952804790374,0.3663119848801801,0.4095218415325022,0.6155149353624546,1.0226034906628727,0.44951590892002063,0.7672261742095224,0.3992763653707781
13,0.7234031878444059,0.6064820212446909,0.4207923918777509,0.5459867047571361,0.0,0.45360672788123074,0.6012565323915045,0.4332120250828902,0.4644364652589685,0.5758686636521909,0.8210058024363401,0.48124038003081937,0.41794295527432157,0.5087244197084756,0.599577407059685,0.5384195686786976,0.8817997195764226,0.5550853260704302,0.7789379299009219,0.4125711284448716
23,0.5096503818162816,0.44175728057616936,0.13458510650440414,0.46246012240940904,0.45360672788123074,0.0,0.5308397068623976,0.13399186943871927,0.3632050374361003,0.3742112200360249,0.7191529316363074,0.34661286190561846,0.23744012266002,0.3727567260241848,0.4804893789076715,0.44013207755235934,0.8956154898347287,0.3740341868024572,0.6306879868261741,0.367079164552193
364,0.5230382071023753,0.5885499695052968,0.573032770789911,0.5951777384825252,0.6012565323915045,0.5308397068623976,0.0,0.5932342794013263,0.48918860883905513,0.6022550472408408,0.8118854909951094,0.5890043626756372,0.5058351024346271,0.6042043296175198,0.6916779120596848,0.6760518000622817,0.6564792330381488,0.6946722483912054,0.7438221884514561,0.6414568209179199
37,0.5548198454567284,0.45161544732964376,0.12885580459617843,0.47897264157161384,0.4332120250828902,0.13399186943871927,0.5932342794013263,0.0,0.33803150424307193,0.3700650789409879,0.7118993097661527,0.3390056933588348,0.23663510422222134,0.3863230570431709,0.4599111853541337,0.45268133280783757,0.910367336787097,0.3739815117898364,0.6152951856047855,0.32094569572875187
21,0.6060513862458595,0.37398106679785675,0.38795020153467363,0.4345503245321698,0.4644364652589685,0.3632050374361003,0.48918860883905513,0.33803150424307193,0.0,0.4073632639410357,0.7484405775975659,0.35704172518146693,0.2971443678529343,0.288848733683591,0.4071339741861256,0.532653605603315,0.7944876539491583,0.49419069766643775,0.59942678192838,0.36831972413935143
