id,333,329,389,390,369,154,403,367,145
333,0.0,0.21039295134536917,0.21716975130218116,0.16976763319253746,0.1392125955135819,0.1690372365243787,0.7924023895074,0.36707654219392893,0.1908986601414219
329,0.21039295134536917,0.0,0.24838672811880166,0.2635730662336402,0.22706914629654287,0.24356853270724857,0.7955529251342793,0.4510386652989889,0.3393726665041487
389,0.21716975130218116,0.24838672811880166,0.0,0.18300523813589015,0.22120609634079236,0.21716431230671018,0.819815761797118,0.4353315362269378,0.35160264946304287
390,0.16976763319253746,0.2635730662336402,0.18300523813589015,0.0,0.15444665184880593,0.2133478987254557,0.8238156317914672,0.45363641222134354,0.25199601377735165
369,0.1392125955135819,0.22706914629654287,0.22120609634078975,0.15444665184880593,0.0,0.14550447418659096,0.7773378327173694,0.40092186185393835,0.24756932348244956
154,0.1690372365243787,0.24356853270724857,0.21716431230671018,0.2133478987254557,0.14550447418659096,0.0,0.79584868688818,0.36928946352508746,0.2742300311208497
403,0.7924023895074,0.7955529251342793,0.819815761797118,0.8238156317914672,0.7773378327173719,0.79584868688818,0.0,0.8273786816000661,0.8065757878577512
367,0.36707654219392893,0.4510386652989889,0.4353315362269378,0.45363641222134354,0.40092186185393835,0.36928946352508746,0.8273786816000639,0.0,0.3740181882690955
145,0.1908986601414219,0.3393726665041487,0.35160264946304287,0.25199601377735165,0.24756932348244956,0.2742300311208497,0.8065757878577512,0.3740181882690955,0.0
