id,333,329,389,390,369,154,403,367,145
333,0.0,0.17686979749855317,0.11698784731928115,0.10198109479098315,0.14292145844564286,0.10245745944548039,0.3292139280424061,0.19592980561782306,0.13115288812598855
329,0.17686979749855317,0.0,0.16674637511845142,0.17336473759289528,0.2209349264711054,0.230948315560451,0.29253612730509554,0.23471852174821703,0.21395427657726793
389,0.11698784731928115,0.16674637511845142,0.0,0.10338594766056036,0.14666298837275707,0.15488177392704383,0.32890363148237395,0.252915909389414,0.14605736282948167
390,0.10198109479098315,0.17336473759289528,0.10338594766056036,0.0,0.10312652628220284,0.13151534961326602,0.34094004027748953,0.2251536705654789,0.1297436187815373
369,0.14292145844564286,0.2209349264711054,0.14666298837275707,0.10312652628220284,0.0,0.1818506977980825,0.3912380636609,0.24170198458974718,0.16630134506806407
154,0.10245745944548039,0.230948315560451,0.15488177392704383,0.13151534961326602,0.1818506977980825,0.0,0.38583081013798454,0.2400227933185616,0.13351562883305573
403,0.3292139280424061,0.29253612730509554,0.32890363148237395,0.34094004027748953,0.3912380636609,0.38583081013798454,0.0,0.254923092607444,0.36184597405913294
367,0.19592980561782306,0.23471852174821703,0.252915909389414,0.2251536705654789,0.24170198458974718,0.2400227933185616,0.254923092607444,0.0,0.23081759991236533
145,0.13115288812598855,0.21395427657726793,0.14605736282948167,0.1297436187815373,0.16630134506806407,0.13351562883305573,0.36184597405913294,0.23081759991236533,0.0
