id,337,391,411,327,332,328,404,385,324,344,155,365,331,366,352,375,334
337,0.0,0.241810050989889,0.24458197634556406,0.20414621219928764,0.28983814086465287,0.4747406578787935,0.21485813947252816,0.17991444928825814,0.4053231837594013,0.21847866056680024,0.25720148701338214,0.3288481913711343,0.2512338138529304,0.325618766819872,0.3096271358892658,0.18513511946671116,0.19561158721287678
391,0.241810050989889,0.0,0.17732487443043302,0.18420427238044715,0.20729218078002187,0.40085642799326093,0.2132604545095198,0.19304447485517853,0.40054857360207824,0.1920713952564165,0.22489021855997238,0.2582040307659432,0.24450452253727564,0.2732093085714531,0.23887148910544417,0.26278647036087177,0.18847874096755754
411,0.24458197634556406,0.17732487443043302,0.0,0.17549680391951425,0.2166931870067973,0.3878261149484838,0.20712725206115956,0.203150311209232,0.4285607073516835,0.2241481955232507,0.2338936779084601,0.23763039693935156,0.21201665431972672,0.23535458717241545,0.2771920506742388,0.2139911451748201,0.17363039746879355
327,0.20414621219928764,0.18420427238044715,0.17549680391951425,0.0,0.27138888025678204,0.4250017334211281,0.15009423838084793,0.1351095787920421,0.4082238933679276,0.1623652118108168,0.10666302817019153,0.20833661991242508,0.16211921524867262,0.21521844717327496,0.2100559113098368,0.19824162338049095,0.08112268088603385
332,0.28983814086465287,0.20729218078002187,0.2166931870067973,0.27138888025678204,0.0,0.4128870409379694,0.24346384720125866,0.2248792088948114,0.3683515573330437,0.2848339812124511,0.3243312592044117,0.3250123722790287,0.2753086712167873,0.3265938164257758,0.2730834111266496,0.2679482982727873,0.24108178302965222
328,0.4747406578787935,0.40085642799326093,0.3878261149484838,0.4250017334211281,0.4128870409379694,0.0,0.47104481273370596,0.4402828097113403,0.44543693904007003,0.39537664129063826,0.4655624629879553,0.30456624100304747,0.41320926373374983,0.3403796407367691,0.4278538953614026,0.4333488426244603,0.4182238505063802
404,0.21485813947252816,0.2132604545095198,0.20712725206115956,0.15009423838084793,0.24346384720125866,0.47104481273370596,0.0,0.11446695939340588,0.3642154144299176,0.2200937928062276,0.16057907722019624,0.28526451478027465,0.17191101949571244,0.2773984637805619,0.1750889567575444,0.17196259780990886,0.13671483849613736
385,0.17991444928825814,0.19304447485517853,0.203150311209232,0.1351095787920421,0.2248792088948114,0.4402828097113403,0.11446695939340588,0.0,0.3596826864145893,0.15917627762038955,0.19779911659755808,0.2728656630267251,0.1706091902721288,0.2758034908265843,0.15564242904073022,0.1719841000209049,0.08821270663943379
324,0.4053231837594013,0.40054857360207824,0.4285607073516835,0.4082238933679276,0.3683515573330437,0.44543693904007003,0.3642154144299176,0.3596826864145893,0.0,0.3878895922718716,0.4418279509266304,0.39211708191504513,0.36017148319429076,0.40740084523584025,0.392905376947601,0.3217537237433083,0.3758885349292901
344,0.21847866056680024,0.1920713952564165,0.2241481955232507,0.1623652118108168,0.2848339812124511,0.39537664129063826,0.2200937928062276,0.15917627762038955,0.3878895922718716,0.0,0.2322668891392621,0.17974260922018487,0.22678830479066653,0.18652874355748814,0.23371811563621928,0.20342800628049898,0.1377653388439351
155,0.25720148701338214,0.22489021855997238,0.2338936779084601,0.10666302817019153,0.3243312592044117,0.4655624629879553,0.16057907722019624,0.19779911659755808,0.4418279509266304,0.2322668891392621,0.0,0.25749559874009437,0.1991427689184544,0.24856256275061528,0.23207504786258545,0.24279177996677048,0.15775653678239854
365,0.3288481913711343,0.2582040307659432,0.23763039693935156,0.20833661991242508,0.3250123722790287,0.30456624100304747,0.28526451478027465,0.2728656630267251,0.39211708191504513,0.17974260922018487,0.25749559874009437,0.0,0.220474849862847,0.06818778433416345,0.2903550005108788,0.2264064714399324,0.22315780777295727
331,0.2512338138529304,0.24450452253727564,0.21201665431972672,0.16211921524867262,0.2753086712167873,0.41320926373374983,0.17191101949571244,0.1706091902721288,0.36017148319429076,0.22678830479066653,0.1991427689184544,0.220474849862847,0.0,0.20489385201398128,0.2433779607572972,0.19348157943181035,0.17690458915725407
366,0.325618766819872,0.2732093085714531,0.23535458717241545,0.21521844717327496,0.3265938164257758,0.3403796407367691,0.2773984637805619,0.2758034908265843,0.40740084523584025,0.18652874355748814,0.24856256275061528,0.06818778433416345,0.20489385201398128,0.0,0.2857153704437685,0.21783415237979664,0.23487387027398604
352,0.3096271358892658,0.23887148910544417,0.2771920506742388,0.2100559113098368,0.2730834111266496,0.4278538953614026,0.1750889567575444,0.15564242904073022,0.392905376947601,0.23371811563621928,0.23207504786258545,0.2903550005108788,0.2433779607572972,0.2857153704437685,0.0,0.25203689380202116,0.2123703655091922
375,0.18513511946671116,0.26278647036087177,0.2139911451748201,0.19824162338049095,0.2679482982727873,0.4333488426244603,0.17196259780990886,0.1719841000209049,0.3217537237433083,0.20342800628049898,0.24279177996677048,0.2264064714399324,0.19348157943181035,0.21783415237979664,0.25203689380202116,0.0,0.17094959198535492
334,0.19561158721287678,0.18847874096755754,0.17363039746879355,0.08112268088603385,0.24108178302965222,0.4182238505063802,0.13671483849613736,0.08821270663943379,0.3758885349292901,0.1377653388439351,0.15775653678239854,0.22315780777295727,0.17690458915725407,0.23487387027398604,0.2123703655091922,0.17094959198535492,0.0
