id,446,396,448,449
446,0.0,0.25149653356093316,0.21760453894740128,0.1944028625961419
396,0.25149653356093316,0.0,0.24848084274004448,0.12112532762190639
448,0.21760453894740128,0.24848084274004448,0.0,0.23389870100012072
449,0.1944028625961419,0.12112532762190639,0.23389870100012072,0.0
