id,78,353,252,246,183,95,248,93,197,192,109,98,249,261,42,91,429,84,73
78,0.0,0.44858796095563175,0.4902772179742161,0.4780952209867494,0.5592594767488164,0.46615816535580945,0.5208737108678615,0.5418839108086487,0.5591996191794681,0.925392992289377,0.5759268197766478,0.6048076028321432,0.5059609597886985,0.5312731678881158,0.4477250685552087,0.46116690168220753,0.49034127840434544,0.5652501649516696,0.13850331995479315
353,0.44858796095563175,0.0,0.4293421211281419,0.41717051295864715,0.32256217748482935,0.21389445263708645,0.4441917389951109,0.2910840544487155,0.3262141734978921,0.8396698655054585,0.49613701528124254,0.3881363472114872,0.4225409794217464,0.2961989735811745,0.18714178116286317,0.2686631644938151,0.32444462320104245,0.3708384200433801,0.4107399463883877
252,0.4902772179742161,0.4293421211281419,0.0,0.09459896871664111,0.33202894449954606,0.5043272173874082,0.08912671405486866,0.5258484003678885,0.3376941196255208,0.8060951044585273,0.5934912764380709,0.4171635372665787,0.09935595275665574,0.297197603930409,0.4229908862546277,0.3733287806061615,0.540819242942057,0.424398148377061,0.46358826297162364
246,0.4780952209867494,0.41717051295864715,0.09459896871664111,0.0,0.36942557808406135,0.49906982241011144,0.06539616741017883,0.5470887745207768,0.37449494730315563,0.8544228827082282,0.6264525228423714,0.4330798334069697,0.08308325989992331,0.32756400604120867,0.40888304061517494,0.3879628632011513,0.5259177071762412,0.43895638102186885,0.44184791005554647
183,0.5592594767488164,0.32256217748482935,0.33202894449954606,0.36942557808406135,0.0,0.3533155802045007,0.3741488911996923,0.41479755577663613,0.014600109818540543,0.709340744405396,0.4856701668409486,0.28835530045515373,0.33406917539654823,0.1771420493431401,0.3747454765924352,0.22722360273267786,0.48751052013671187,0.3061362736084233,0.5200197328937165
95,0.46615816535580945,0.21389445263708645,0.5043272173874082,0.49906982241011144,0.3533155802045007,0.0,0.5159252754540881,0.14319733912795285,0.354896063637353,0.910076154747163,0.4594476949323799,0.39487449277259,0.5039781443015812,0.3637916407825353,0.18935535289593325,0.24479735396566102,0.21670551371213184,0.38722662478840897,0.3865607213589497
248,0.5208737108678615,0.4441917389951109,0.08912671405486866,0.06539616741017883,0.3741488911996923,0.5159252754540881,0.0,0.5456124368700024,0.3800779336443669,0.8594790571722551,0.6440480005569217,0.44555787802141106,0.06449865336329323,0.3283620288358959,0.426210155720899,0.4093419785704812,0.555552602297885,0.45241272063508386,0.47876685736280705
93,0.5418839108086487,0.2910840544487155,0.5258484003678885,0.5470887745207768,0.41479755577663613,0.14319733912795285,0.5456124368700024,0.0,0.4168704289191206,0.930621113330753,0.44180680480169005,0.4519878564127031,0.5439424564973517,0.43091121368224844,0.24205203124840377,0.2900742824891924,0.2249052151683518,0.4488423899212953,0.48396184113131296
197,0.5591996191794681,0.3262141734978921,0.3376941196255208,0.37449494730315563,0.014600109818540543,0.354896063637353,0.3800779336443669,0.4168704289191206,0.0,0.7062448556805693,0.48362277965548633,0.2827416172788501,0.3354776889165793,0.17747299056749166,0.3766680894544746,0.2284022970568095,0.4894120404189684,0.30184288909040313,0.5214171423764923
192,0.925392992289377,0.8396698655054585,0.8060951044585273,0.8544228827082282,0.709340744405396,0.910076154747163,0.8594790571722551,0.930621113330753,0.7062448556805693,0.0,1.0191582248751163,0.8374155697384384,0.847383567026362,0.7918632428033138,0.9325053490808088,0.837585875532384,1.0055808807297821,0.828994240804041,0.9146962153052547
109,0.5759268197766478,0.49613701528124254,0.5934912764380709,0.6264525228423714,0.4856701668409486,0.4594476949323799,0.6440480005569217,0.44180680480169005,0.48362277965548633,1.0191582248751163,0.0,0.3200836818004088,0.5989803433387507,0.41634726658408655,0.47533504884348343,0.462850738750117,0.424345694506526,0.3574391089030037,0.5985983400082097
98,0.6048076028321432,0.3881363472114872,0.4171635372665787,0.4330798334069697,0.28835530045515373,0.39487449277259,0.44555787802141106,0.4519878564127031,0.2827416172788501,0.8374155697384384,0.3200836818004088,0.0,0.40022220943944836,0.27996843017729767,0.3580399749622142,0.31496743567541735,0.43942823019439786,0.17121651346187527,0.5753436510732588
249,0.5059609597886985,0.4225409794217464,0.09935595275665574,0.08308325989992331,0.33406917539654823,0.5039781443015812,0.06449865336329323,0.5439424564973517,0.3354776889165793,0.847383567026362,0.5989803433387507,0.40022220943944836,0.0,0.28904403504166837,0.41073730792282775,0.3883752145771055,0.5229615607848782,0.4118014505130646,0.4868282767451043
261,0.5312731678881158,0.2961989735811745,0.297197603930409,0.32756400604120867,0.1771420493431401,0.3637916407825353,0.3283620288358959,0.43091121368224844,0.17747299056749166,0.7918632428033138,0.41634726658408655,0.27996843017729767,0.28904403504166837,0.0,0.34034021257484937,0.23513289224060296,0.4665834811938508,0.27645362774596477,0.5001332161812139
42,0.4477250685552087,0.18714178116286317,0.4229908862546277,0.40888304061517494,0.3747454765924352,0.18935535289593325,0.426210155720899,0.24205203124840377,0.3766680894544746,0.9325053490808088,0.47533504884348343,0.3580399749622142,0.41073730792282775,0.34034021257484937,0.0,0.2682763627099603,0.2395613088981358,0.31908352230127535,0.40520877669338595
91,0.46116690168220753,0.2686631644938151,0.3733287806061615,0.3879628632011513,0.22722360273267786,0.24479735396566102,0.4093419785704812,0.2900742824891924,0.2284022970568095,0.837585875532384,0.462850738750117,0.31496743567541735,0.3883752145771055,0.23513289224060296,0.2682763627099603,0.0,0.42340879304925033,0.30728211667551486,0.41155824112895
429,0.49034127840434544,0.32444462320104245,0.540819242942057,0.5259177071762412,0.48751052013671187,0.21670551371213184,0.555552602297885,0.2249052151683518,0.4894120404189684,1.0055808807297821,0.424345694506526,0.43942823019439786,0.5229615607848782,0.4665834811938508,0.2395613088981358,0.42340879304925033,0.0,0.40622128685195097,0.4387494362075653
84,0.5652501649516696,0.3708384200433801,0.424398148377061,0.43895638102186885,0.3061362736084233,0.38722662478840897,0.45241272063508386,0.4488423899212953,0.30184288909040313,0.828994240804041,0.3574391089030037,0.17121651346187527,0.4118014505130646,0.27645362774596477,0.31908352230127535,0.30728211667551486,0.40622128685195097,0.0,0.5424285402260953
73,0.13850331995479315,0.4107399463883877,0.46358826297162364,0.44184791005554647,0.5200197328937165,0.3865607213589497,0.47876685736280705,0.48396184113131296,0.5214171423764923,0.9146962153052547,0.5985983400082097,0.5753436510732588,0.4868282767451043,0.5001332161812139,0.40520877669338595,0.41155824112895,0.4387494362075653,0.5424285402260953,0.0
