id,166,51,53,182,50,170,326,39,117,47,169,168,54,52,295,171,165,286,435,291,357,323,176,361,292
166,0.0,0.503074566985608,0.2650914981915152,0.0970207815336081,0.46822012874590824,0.07472245948114685,0.26000312933263425,0.3228601892209611,0.17312917439685757,0.2558776210233691,0.21080361503780726,0.10210014111729454,0.3363862445803477,0.25507517604858404,0.20860194123270956,0.031992205333013835,0.09765555641812808,0.1254502288644154,0.39983445845653887,0.23490029193900294,0.3531104840499867,0.2455896795203198,0.08015575243877772,0.5309233184638762,0.20950070132615523
51,0.503074566985608,0.0,0.48041749961765307,0.517430557749914,0.29556449577137867,0.5314439273531884,0.4601695198037344,0.5060313986491909,0.5231288579569738,0.4772613703634588,0.5009617236075071,0.5389483811641942,0.5287978235875873,0.4529305770035395,0.5054265760696416,0.49669143454812653,0.5325779900056096,0.4687289299581695,0.5136532723963932,0.542161017343663,0.5236512035177412,0.5344663267863091,0.5499012419741786,0.4364969386437382,0.5037986378441586
53,0.2650914981915152,0.48041749961765307,0.0,0.29329554036490796,0.41466903484599626,0.31378222608942113,0.10528989586816734,0.20801938850186277,0.3192145374268109,0.06615696665528575,0.16613405968024947,0.28632704445766755,0.16891624247023007,0.0923829587599642,0.16801044560776046,0.26066750056117216,0.28532142969537305,0.30388048615199986,0.3386638258700614,0.1946679087992586,0.28680336950096824,0.3658504142983336,0.29506243507479474,0.5014619629610005,0.16888888873280325
182,0.0970207815336081,0.517430557749914,0.29329554036490796,0.0,0.4736666864338643,0.06458529092702626,0.28057424185791646,0.3602710009349783,0.1265243304817096,0.26740704061852455,0.25260930364740536,0.0867380094036485,0.36555513578427906,0.2838228666429361,0.2435055554783425,0.08462631450354376,0.08342595419819256,0.13424388277278737,0.4281836433398527,0.2734412404050538,0.36114879283876494,0.21976456045616571,0.08307533100430309,0.5336082902342036,0.25097354739789435
50,0.46822012874590824,0.29556449577137867,0.41466903484599626,0.4736666864338643,0.0,0.48568361404212207,0.40640886397329024,0.40069440887088215,0.4633396429697495,0.40044213565345993,0.42384089020615046,0.5061232774472686,0.461820631787608,0.39782136509304583,0.4115691996852073,0.4655051372248754,0.5036894214747597,0.43023930490768947,0.37429111354479216,0.4406431771111727,0.3805551437034674,0.4307708986556278,0.5120292008444391,0.3410204421356291,0.417220379507072
170,0.07472245948114685,0.5314439273531884,0.31378222608942113,0.06458529092702626,0.48568361404212207,0.0,0.29883231008877786,0.36585921114215564,0.13796259209457698,0.28885305057737665,0.2606238444891606,0.07841150209173363,0.3759148253959384,0.3002122261844118,0.2554032539686588,0.07191469830031498,0.08001885395762458,0.1260946746058695,0.4388463340363982,0.2789638661796257,0.3815286671880742,0.21871892139138477,0.06617427359077248,0.5577417021404593,0.2588814365618239
326,0.26000312933263425,0.4601695198037344,0.10528989586816734,0.28057424185791646,0.40640886397329024,0.29883231008877786,0.0,0.24832036132029556,0.31624869637475245,0.0928154721981025,0.2051379089613156,0.29775680483601624,0.2329642375183085,0.15452209802571987,0.21174119256882035,0.254623258464908,0.2965179715512719,0.27548144561359966,0.363831444985062,0.24258571347300217,0.33432245618789386,0.3980505808528483,0.2921236510609974,0.5401082840474472,0.21040053932692218
39,0.3228601892209611,0.5060313986491909,0.20801938850186277,0.3602710009349783,0.40069440887088215,0.36585921114215564,0.24832036132029556,0.0,0.3936638414007902,0.19565567422212835,0.20536092048700846,0.3571072191378431,0.17338459889494204,0.1647744817309896,0.20127367924186937,0.3253603558849298,0.35412032180951186,0.36961310311985096,0.29528211635101465,0.22233377612819397,0.25704613168494067,0.3983802216234296,0.36416769844545904,0.4184741283998715,0.19948276537736648
117,0.17312917439685757,0.5231288579569738,0.3192145374268109,0.1265243304817096,0.4633396429697495,0.13796259209457698,0.31624869637475245,0.3936638414007902,0.0,0.2984840351262868,0.29927371232825,0.16025422379421533,0.37857412570162174,0.3187811278166082,0.29592014718471255,0.17151206585092357,0.14923176279215683,0.17893641611600974,0.4385547865800636,0.29959665873943114,0.36940630306163935,0.23507375067365346,0.14733904606458845,0.5368530632062888,0.29960178214699823
