id,158,342,386,4,156,372,147,348,374,10,346,139,11,371
158,0.0,0.0359131058340434,0.06621534741892654,0.6483429845839072,0.03472689921837687,0.19101640152521554,0.3861333562773893,0.47720361397189626,0.40755028157693646,0.07498408067038748,0.21285718200646192,0.21612898846507173,0.40324393239528533,0.32932346272319896
342,0.0359131058340434,0.0,0.05385910939758416,0.6546477604178935,0.0038163702448331424,0.18353451045492555,0.37777367873567963,0.46702788742487183,0.3891436955241124,0.0634529186762586,0.20625140822101176,0.201383895201445,0.3825819194287891,0.3172702119583852
386,0.06621534741892654,0.05385910939758416,0.0,0.6517255619555712,0.05450480948279045,0.18713500671105956,0.38410785981391077,0.5017447997504889,0.39500032289590803,0.05636134911952015,0.19223444516063393,0.19022175108375095,0.3520022946214601,0.30151597921102197
4,0.6483429845839072,0.6546477604178935,0.6517255619555712,0.0,0.6547144207344106,0.6482547597382688,0.5358723348270168,0.7740851118309002,0.6023204376614529,0.6742274010442212,0.6637086539070228,0.6616390376456771,0.7413281793311622,0.6653484142826753
156,0.03472689921837687,0.0038163702448331424,0.05450480948279045,0.6547144207344106,0.0,0.1834488039616642,0.377671097744785,0.4676439353190295,0.38969733789531535,0.0634094042835115,0.20539209897320626,0.20098824648504146,0.3851383669739263,0.31675149627980176
372,0.19101640152521554,0.18353451045492555,0.18713500671105956,0.6482547597382688,0.1834488039616642,0.0,0.3451351474445175,0.4651622776796877,0.3831058299427981,0.208606209152238,0.2281717965314612,0.1714534197359479,0.5037364520503942,0.28437446260002497
147,0.3861333562773893,0.37777367873567963,0.38410785981391077,0.5358723348270168,0.377671097744785,0.3451351474445175,0.0,0.500717602936929,0.27188432261679896,0.39990371403370645,0.3209007488008651,0.3232099465624208,0.46863964631735633,0.3210420506904064
348,0.47720361397189626,0.46702788742487183,0.5017447997504889,0.7740851118309002,0.4676439353190295,0.4651622776796877,0.500717602936929,0.0,0.5449080214786437,0.5168623395844119,0.48784455093429,0.5004540501350266,0.5971336029853769,0.560065183704641
374,0.40755028157693646,0.3891436955241124,0.39500032289590803,0.6023204376614529,0.38969733789531535,0.3831058299427981,0.27188432261679896,0.5449080214786437,0.0,0.4160580282081074,0.298040348680223,0.3282398811874073,0.511076265112557,0.29452568105112875
10,0.07498408067038748,0.0634529186762586,0.05636134911952015,0.6742274010442212,0.0634094042835115,0.208606209152238,0.39990371403370645,0.5168623395844119,0.4160580282081074,0.0,0.21913932943271358,0.1983603686826764,0.3801359459041748,0.30569271870863346
346,0.21285718200646192,0.20625140822101176,0.19223444516063393,0.6637086539070228,0.20539209897320626,0.2281717965314612,0.3209007488008651,0.48784455093429,0.298040348680223,0.21913932943271358,0.0,0.1638242242834774,0.3745200821015128,0.1666608124197332
139,0.21612898846507173,0.201383895201445,0.19022175108375095,0.6616390376456771,0.20098824648504146,0.1714534197359479,0.3232099465624208,0.5004540501350266,0.3282398811874073,0.1983603686826764,0.1638242242834774,0.0,0.4381876920689238,0.1977763837311546
11,0.40324393239528533,0.3825819194287891,0.3520022946214601,0.7413281793311622,0.3851383669739263,0.5037364520503942,0.46863964631735633,0.5971336029853769,0.511076265112557,0.3801359459041748,0.3745200821015128,0.4381876920689238,0.0,0.39197573517923245
371,0.32932346272319896,0.3172702119583852,0.30151597921102197,0.6653484142826753,0.31675149627980176,0.28437446260002497,0.3210420506904064,0.560065183704641,0.29452568105112875,0.30569271870863346,0.1666608124197332,0.1977763837311546,0.39197573517923245,0.0
