id,162,12,26,33,13,23,364,37,21,283,340,284,36,30,31,34,196,285,38,25
162,0.0,0.3473803769300647,0.44746897210751857,0.27212790423525546,0.29653081962660394,0.44596521307973797,0.4494426541093058,0.4449747468890761,0.3719457463035933,0.35606594891121884,0.38794703501520483,0.39607860100126957,0.3992185884020712,0.36157240910295885,0.31607641837373934,0.4118637057111246,0.7810627298362958,0.3454216816868848,0.4137687120821276,0.3626459423735732
12,0.3473803769300647,0.0,0.20251907748803188,0.19869520489763168,0.22024194999915256,0.18367006435593314,0.42138344048069887,0.19907450699973123,0.19599474422282973,0.2821900832470951,0.3319349220071204,0.16761620511758837,0.20510092527388002,0.17604122652649432,0.12745773889146134,0.2619732239356608,0.7703659161406711,0.317701568076071,0.337154758036566,0.18985641618239377
26,0.44746897210751857,0.20251907748803188,0.0,0.2942786652082829,0.3008567825035659,0.06041876673770986,0.4315260661044355,0.062385356732190506,0.1755266838262895,0.27147937764944147,0.34011764800292443,0.17033069606158913,0.14477011701491346,0.22724395603466857,0.2360288598435763,0.18428812282930948,0.7720358067526729,0.2912305826728206,0.36946549773292575,0.22807517188004728
33,0.27212790423525546,0.19869520489763168,0.2942786652082829,0.0,0.11582365150406505,0.2839512530990613,0.5241694513065897,0.3081890814133247,0.23999003644240405,0.3086316848432884,0.3543316648564915,0.23972124235717873,0.27748716957253816,0.18556040801442544,0.1926356736495704,0.30214911870111105,0.820705893948624,0.332352255385444,0.36546472929190954,0.2038517315987917
13,0.29653081962660394,0.22024194999915256,0.3008567825035659,0.11582365150406505,0.0,0.2985711398643742,0.47131043568387454,0.30898753050230776,0.26010558041929394,0.3230039904233054,0.303758170655724,0.23389784501777008,0.2682262496245868,0.21198927989131824,0.2323865280133248,0.27772629996687004,0.7248577782460041,0.3386805861958131,0.30343706076580096,0.16411815483238568
23,0.44596521307973797,0.18367006435593314,0.06041876673770986,0.2839512530990613,0.2985711398643742,0.0,0.44219015186968647,0.07892993502262846,0.17112498122681172,0.2589946449541786,0.3529450959474002,0.16651366602606452,0.15349173565617114,0.22270329389533372,0.22037568497803925,0.1895844029620347,0.7734025619923093,0.2835088574267691,0.35916647691484616,0.23078485578257918
364,0.4494426541093058,0.42138344048069887,0.4315260661044355,0.5241694513065897,0.47131043568387454,0.44219015186968647,0.0,0.42142807984141106,0.4338879795634128,0.48249281937912647,0.4211993892753218,0.4311492442523896,0.4570270128319178,0.43842889560598125,0.47884839335390944,0.4490969310275518,0.7029167620895473,0.4769959085048388,0.3554285045762671,0.42443560797397034
37,0.4449747468890761,0.19907450699973123,0.062385356732190506,0.3081890814133247,0.30898753050230776,0.07892993502262846,0.42142807984141106,0.0,0.18375475515468095,0.2897411209530717,0.36606556117001104,0.16749061395196363,0.14849949380361369,0.23037163852119782,0.23288336228223855,0.20254755435960708,0.7907826349956528,0.30406184874373,0.3659793060929358,0.22613693688032513
21,0.3719457463035933,0.19599474422282973,0.1755266838262895,0.23999003644240405,0.26010558041929394,0.17112498122681172,0.4338879795634128,0.18375475515468095,0.0,0.3019509775338998,0.3214731020891913,0.140728952817873,0.1560550489637477,0.20000410493374893,0.22082727005871372,0.21404093373182947,0.7401176738764892,0.33218166981967967,0.3407148588928273,0.16641534700748345
283,0.35606594891121884,0.2821900832470951,0.27147937764944147,0.3086316848432884,0.3230039904233054,0.2589946449541786,0.48249281937912647,0.2897411209530717,0.3019509775338998,0.0,0.3578137377012044,0.240689944955539,0.3291484575072214,0.27181954518640655,0.27167462397302344,0.2867307098541857,0.8189086841982575,0.0610576253200145,0.4583879680053736,0.2878891605541886
340,0.38794703501520483,0.3319349220071204,0.34011764800292443,0.3543316648564915,0.303758170655724,0.3529450959474002,0.4211993892753218,0.36606556117001104,0.3214731020891913,0.3578137377012044,0.0,0.3377114963555654,0.2912540963080499,0.37681146556513706,0.38840673063482023,0.31493964066294244,0.5668347773949349,0.3591777582875614,0.27908533178954154,0.31872074344683
284,0.39607860100126957,0.16761620511758837,0.17033069606158913,0.23972124235717873,0.23389784501777008,0.16651366602606452,0.4311492442523896,0.16749061395196363,0.140728952817873,0.240689944955539,0.3377114963555654,0.0,0.17444204096406368,0.15527703604146215,0.19137900867176022,0.19522225305894905,0.7718966670354045,0.2672950844739514,0.3680069108406696,0.1255129121114531
36,0.3992185884020712,0.20510092527388002,0.14477011701491346,0.27748716957253816,0.2682262496245868,0.15349173565617114,0.4570270128319178,0.14849949380361369,0.1560550489637477,0.3291484575072214,0.2912540963080499,0.17444204096406368,0.0,0.28060421248147976,0.2601152037192384,0.17001885934993732,0.716752177525776,0.3309336158354531,0.3111543142200475,0.20418099107808724
30,0.36157240910295885,0.17604122652649432,0.22724395603466857,0.18556040801442544,0.21198927989131824,0.22270329389533372,0.43842889560598125,0.23037163852119782,0.20000410493374893,0.27181954518640655,0.37681146556513706,0.15527703604146215,0.28060421248147976,0.0,0.16983743791681696,0.2470055685453369,0.8367046318773805,0.2939675184609936,0.38752937898368783,0.15763504468112985
31,0.31607641837373934,0.12745773889146134,0.2360288598435763,0.1926356736495704,0.2323865280133248,0.22037568497803925,0.47884839335390944,0.23288336228223855,0.22082727005871372,0.27167462397302344,0.38840673063482023,0.19137900867176022,0.2601152037192384,0.16983743791681696,0.0,0.28658489269213533,0.8309718708030187,0.30900115744542767,0.3990737255386511,0.2049808133636353
34,0.4118637057111246,0.2619732239356608,0.18428812282930948,0.30214911870111105,0.27772629996687004,0.1895844029620347,0.4490969310275518,0.20254755435960708,0.21404093373182947,0.2867307098541857,0.31493964066294244,0.19522225305894905,0.17001885934993732,0.2470055685453369,0.28658489269213533,0.0,0.7443726112150453,0.28527386082509015,0.36463636978934005,0.2561660376119847
196,0.7810627298362958,0.7703659161406723,0.7720358067526729,0.8207058939486217,0.7248577782460041,0.7734025619923093,0.7029167620895473,0.7907826349956553,0.7401176738764903,0.8189086841982575,0.5668347773949349,0.7718966670354034,0.716752177525776,0.8367046318773805,0.8309718708030187,0.7443726112150453,0.0,0.8124469111751391,0.5736991185187922,0.7408959162906162
285,0.3454216816868848,0.317701568076071,0.2912305826728206,0.332352255385444,0.3386805861958131,0.2835088574267691,0.4769959085048388,0.30406184874373,0.33218166981967967,0.0610576253200145,0.3591777582875614,0.2672950844739514,0.3309336158354531,0.2939675184609936,0.30900115744542767,0.28527386082509015,0.8124469111751391,0.0,0.46003737284306256,0.3087228206018955
38,0.4137687120821276,0.337154758036566,0.36946549773292575,0.36546472929190954,0.30343706076580096,0.35916647691484616,0.3554285045762671,0.3659793060929358,0.3407148588928273,0.4583879680053736,0.27908533178954154,0.3680069108406696,0.3111543142200475,0.38752937898368783,0.3990737255386511,0.36463636978934005,0.5736991185187922,0.46003737284306256,0.0,0.3122004454477021
25,0.3626459423735732,0.18985641618239377,0.22807517188004728,0.2038517315987917,0.16411815483238568,0.23078485578257918,0.42443560797397034,0.22613693688032513,0.16641534700748345,0.2878891605541886,0.31872074344683,0.1255129121114531,0.20418099107808724,0.15763504468112985,0.2049808133636353,0.2561660376119847,0.7408959162906162,0.3087228206018955,0.3122004454477021,0.0
