id,81,360,225,272,46,107,76,202,301,90,359,294,215,355,223
81,0.0,0.20723429687931458,0.41605179843885876,0.4218253180329673,0.16902299410409874,0.33062869763604613,0.44833754384080904,0.39717276326384343,0.40340012623544064,0.23400077579694162,0.23311377075621825,0.40816571819996894,0.3786333020641061,0.3378997741144605,0.42724890979532876
360,0.20723429687931458,0.0,0.3689495185795259,0.37598270122333566,0.15983928573488676,0.28737829312122914,0.3778286842899257,0.34859446368658376,0.35451196537726554,0.22239453991701694,0.14455207607956652,0.3371846189469087,0.2993058590452111,0.21029387826593438,0.3751697978091385
225,0.41605179843885876,0.3689495185795259,0.0,0.28012085032279854,0.3682738075601918,0.4448722354196237,0.5484807865811362,0.27505641118641244,0.276735055275275,0.45895394346535684,0.4120367380938933,0.2846284957790157,0.14093125219301939,0.35478334704289505,0.2687121296301786
272,0.4218253180329673,0.37598270122333566,0.28012085032279854,0.0,0.38704674109526366,0.3250243240403567,0.4864129406919289,0.05893981752407997,0.0606514824590353,0.49027387902012365,0.39612394028996667,0.22470663202893987,0.24265413320300558,0.3289894777487697,0.40042004618723054
46,0.16902299410409874,0.15983928573488676,0.3682738075601918,0.38704674109526366,0.0,0.2699149561768999,0.4024909422438374,0.36650457672201775,0.3710750831254468,0.2089746301058645,0.16107567092021835,0.3554348289686077,0.3274510230452451,0.27398893396088553,0.39851618623824697
107,0.33062869763604613,0.28737829312122914,0.4448722354196237,0.3250243240403567,0.2699149561768999,0.0,0.40137204336256266,0.31660754627368604,0.3262170274273603,0.34631099270575405,0.28626548697617504,0.40835673685647184,0.37203782990748835,0.34677787862586545,0.5016932421115887
76,0.44833754384080904,0.3778286842899257,0.5484807865811362,0.4864129406919289,0.4024909422438374,0.40137204336256266,0.0,0.49479801436688736,0.4969425165887893,0.4454244313967398,0.37778413112460313,0.44409139539922277,0.4403793115021027,0.35674305293242814,0.5742726509873033
202,0.39717276326384343,0.34859446368658376,0.27505641118641244,0.05893981752407997,0.36650457672201775,0.31660754627368604,0.49479801436688736,0.0,0.011982550813823968,0.45863182047016104,0.36665483327996623,0.21847320226168293,0.22886515329118629,0.3245438019241445,0.38235021853414686
301,0.40340012623544064,0.35451196537726554,0.276735055275275,0.0606514824590353,0.3710750831254468,0.3262170274273603,0.4969425165887893,0.011982550813823968,0.0,0.460165355800783,0.36854943150365205,0.2176345135949465,0.23044025522019043,0.3251913324881628,0.3770330775328153
90,0.23400077579694162,0.22239453991701694,0.45895394346535684,0.49027387902012365,0.2089746301058645,0.34631099270575405,0.4454244313967398,0.45863182047016104,0.460165355800783,0.0,0.20671452958027992,0.4286407213993131,0.3944973986859815,0.34872035233661225,0.42292684191224783
359,0.23311377075621825,0.14455207607956652,0.4120367380938933,0.39612394028996667,0.16107567092021835,0.28626548697617504,0.37778413112460313,0.36665483327996623,0.36854943150365205,0.20671452958027992,0.0,0.3247764551989509,0.3301965104339426,0.25991837047078203,0.42621791936710923
294,0.40816571819996894,0.3371846189469087,0.2846284957790157,0.22470663202893987,0.3554348289686077,0.40835673685647184,0.44409139539922277,0.21847320226168293,0.2176345135949465,0.4286407213993131,0.3247764551989509,0.0,0.20973411271052445,0.25657113406594234,0.39858328114193226
215,0.3786333020641061,0.2993058590452111,0.14093125219301939,0.24265413320300558,0.3274510230452451,0.37203782990748835,0.4403793115021027,0.22886515329118629,0.23044025522019043,0.3944973986859815,0.3301965104339426,0.20973411271052445,0.0,0.24397875451332315,0.2904827867347195
355,0.3378997741144605,0.21029387826593438,0.35478334704289505,0.3289894777487697,0.27398893396088553,0.34677787862586545,0.35674305293242814,0.3245438019241445,0.3251913324881628,0.34872035233661225,0.25991837047078203,0.25657113406594234,0.24397875451332315,0.0,0.4151903637891441
223,0.42724890979532876,0.3751697978091385,0.2687121296301786,0.40042004618723054,0.39851618623824697,0.5016932421115887,0.5742726509873033,0.38235021853414686,0.3770330775328153,0.42292684191224783,0.42621791936710923,0.39858328114193226,0.2904827867347195,0.4151903637891441,0.0
