id,201,297,308,235,299,77,104,74,298,305,184,300,99,103,101,236,198,199,200,306,309,96,83,290,97,41
201,0.0,0.07506496502931143,0.16657502382005937,0.28232167667243285,0.04536700413504089,0.336438358585371,0.30390383778576047,0.3830704287829207,0.1474476008192056,0.08437667170695352,0.11928334986018246,0.026033941514937386,0.2065558516405726,0.3746338154941704,0.2690451290870774,0.22945792251879066,0.0653976932218605,0.14122355107423526,0.036371005025647114,0.19380543860084848,0.10496568214687145,0.37690646047620746,0.23483748768584647,0.1493888984138564,0.3347081392835128,0.3016391413118896
297,0.07506496502931143,0.0,0.14943625358075285,0.26433049112336876,0.047448065444946015,0.3237825859651018,0.2950654901525326,0.3619382966733357,0.13248276869869785,0.0451453233230842,0.09805029255399442,0.06427024006574221,0.18868148157281853,0.3863515777745745,0.24846103388647092,0.2151197921110977,0.019306885562218715,0.13055977909073443,0.05721767276536824,0.18174364069913138,0.09467523566161,0.3438280161435166,0.21414291314661263,0.14275470657435954,0.3199795168745175,0.28213557079882945
308,0.16657502382005937,0.14943625358075285,0.0,0.21122429356740735,0.15775207484266926,0.2878847082047842,0.2566989160649934,0.3418333471730584,0.14799161337997854,0.1304538096091771,0.152099773472126,0.1579949739469959,0.20555987105630982,0.33636478405164233,0.20205437553424055,0.2376683844945091,0.15842299933066742,0.1487093222293883,0.16493206399335913,0.19546380851033754,0.14461096517215205,0.31119916413774373,0.17766398074602296,0.15384211377739054,0.26157241757607286,0.2482188860270296
235,0.28232167667243285,0.26433049112336876,0.21122429356740735,0.0,0.27161827221099816,0.28927040629579026,0.2514475460769059,0.28910723669517,0.2604079624140093,0.24565871558780772,0.2365080650934121,0.2661853575470635,0.2081453333146204,0.37857996523394555,0.22224423243156974,0.2308845244570554,0.2735302803889485,0.2638138908424158,0.28259355194547076,0.2786677764952126,0.25526236797001517,0.26685436854507805,0.16142225001475224,0.2479942637383894,0.28035688056105457,0.2707487365473201
299,0.04536700413504089,0.047448065444946015,0.15775207484266926,0.27161827221099816,0.0,0.325954659799423,0.30562386957413973,0.3704605638176192,0.146375398908866,0.06137297592054245,0.1146610305036511,0.034948686660797826,0.20828689559271407,0.37879184932431786,0.26330895373132424,0.22219255781847053,0.048031628265485765,0.14266454754956712,0.017455768896306966,0.19297085538612577,0.10162453510105438,0.3616875048109869,0.2285333724126232,0.14641083582100817,0.3372123604796754,0.291964980370359
77,0.336438358585371,0.3237825859651018,0.2878847082047842,0.28927040629579026,0.325954659799423,0.0,0.3066052836945539,0.16342530034028568,0.3167217229171888,0.3018124414094608,0.3038662758002271,0.3280182350300337,0.34795815807061303,0.38265715155190505,0.2497304360403292,0.3470430304783546,0.3304388591673227,0.3188265113638165,0.3312869732414016,0.3589019705620403,0.3283117783316646,0.22426619113370055,0.3283700920349418,0.3263152528058105,0.2991695975212511,0.26857471057763205
104,0.30390383778576047,0.2950654901525326,0.2566989160649934,0.2514475460769059,0.30562386957413973,0.3066052836945539,0.0,0.34381782778001446,0.24371705495467202,0.28959013285237983,0.24439406314347906,0.2949501274889744,0.23192065827719913,0.35126259927677045,0.15845745830498723,0.2501203992971547,0.2961911217628836,0.23942878153798536,0.30951078998170295,0.2892793113219107,0.2775205487007965,0.3371882756271318,0.2824586872754445,0.2540490857698339,0.3026083727391786,0.23019805021507328
74,0.3830704287829207,0.3619382966733357,0.3418333471730584,0.28910723669517,0.3704605638176192,0.16342530034028568,0.34381782778001446,0.0,0.3707096790386515,0.33711234047639627,0.33235336447356234,0.37566631883229146,0.37957243183651934,0.44041258054133997,0.2874065422852653,0.3583635101521404,0.3679935814564768,0.37273427396272474,0.3758337508762743,0.3931960573955719,0.3720274205760417,0.263645111705717,0.3219701639248399,0.3863296100750997,0.28009040913663213,0.24095734206660663
298,0.1474476008192056,0.13248276869869785,0.14799161337997854,0.2604079624140093,0.146375398908866,0.3167217229171888,0.24371705495467202,0.3707096790386515,0.0,0.14089629386643648,0.16055463512925458,0.13969742507682903,0.1597963388838752,0.3729951120828326,0.21701895706386093,0.20158279465280404,0.1450780612406288,0.017771320443017682,0.15397813811866476,0.15213798347680763,0.11614996373680815,0.3257538714341443,0.24370740532335144,0.10113209936962372,0.3223302210965625,0.2791118894166566
