id,420,431,280,422,108,281,423,354,43,94,251,432,105,279,259,276,262,424,114,115,263,277,278,203,260,258,264,112,106,250,189,245
420,0.0,0.1653232233989042,0.26338842589883915,0.12410684087167707,0.26243670989926066,0.23701812213847673,0.1834172861134089,0.17092692313476132,0.14270600417759713,0.15593630348612358,0.2833039791642089,0.1257181610352182,0.2914770003099571,0.2233094073092847,0.2770876355549834,0.24399724141103463,0.4363789579351262,0.09408849353611463,0.2577425911689388,0.3373190547506831,0.3855696640589418,0.2730775474122487,0.23332804258761228,0.25762510185592297,0.23381506007024572,0.21976843435917257,0.3866271845252211,0.22301230088788213,0.24798194062307474,0.29319553987028946,0.2808594998056064,0.275460113271443
431,0.1653232233989042,0.0,0.2846407155265106,0.1160333614565276,0.30191744176873014,0.3117659874646229,0.19769420909654978,0.21288763637809774,0.12254596703521414,0.17637279221004795,0.3082923031552007,0.13889050663487545,0.3514456262758585,0.2318889914002116,0.2991900987933293,0.26292542304712485,0.4720324827179657,0.15415813867857817,0.3291557758156295,0.3742377660909202,0.41442492359316785,0.2949762126503377,0.3065310800210811,0.30433265792648384,0.30751161798010396,0.2243858282077478,0.41938264734140157,0.2542736124647195,0.2759364489402458,0.34963694154733743,0.3451943140187016,0.3084914754703162
280,0.26338842589883915,0.2846407155265106,0.0,0.2671963978783241,0.12960913346532107,0.16070338772069076,0.28745972344352244,0.25284677333544964,0.2590594237807091,0.2951578364337587,0.15810192213056287,0.31032746927978894,0.23030392947664186,0.11093228602977417,0.0350379114238635,0.13167840671964784,0.3590213180253046,0.24987547297877635,0.21129700064230947,0.39114229306608966,0.2792803344691934,0.03176892503335463,0.16111119426282283,0.3060124497850068,0.15273587162539023,0.11499002897724153,0.3043233825750803,0.2798769867054107,0.15074982438531304,0.18419481052674722,0.18264463387838525,0.14767027052979728
422,0.12410684087167707,0.1160333614565276,0.2671963978783241,0.0,0.2674592797298183,0.2584813750632232,0.14286506824783754,0.191103516859137,0.07121042624867911,0.14245529334809662,0.26768168091488753,0.1337645215129837,0.2973420621285157,0.20797881537836513,0.280304495796273,0.24051858197599793,0.42587804761260134,0.10832104069073382,0.2800188399208195,0.3285664248673984,0.37021500980997896,0.2748647687082545,0.25246509910289366,0.2710894587042677,0.25398872798180666,0.20825005767044996,0.36539844962619955,0.22065110214413025,0.246179012189147,0.29894843371493013,0.3249587308207051,0.27831894708529825
108,0.26243670989926066,0.30191744176873014,0.12960913346532107,0.2674592797298183,0.0,0.16006802383943972,0.2679246050855989,0.2821755072674943,0.2779436864364272,0.2716986314041901,0.1375404554279103,0.30169465082048197,0.19748822546218664,0.1564994378004716,0.12942892556185492,0.1639782460083862,0.38058919193592883,0.25274612401493785,0.2200146856783674,0.3274437072446199,0.28890239845081117,0.12297238986502242,0.15555978706482776,0.3166647842317157,0.15644810448110377,0.13736076402747135,0.3225798118580552,0.24604946324863528,0.08237405864722071,0.16866608119584886,0.16590738468895053,0.11815839630579533
281,0.23701812213847673,0.3117659874646229,0.16070338772069076,0.2584813750632232,0.16006802383943972,0.0,0.2214054030744189,0.25641121941095213,0.27617786070194317,0.23852318431727185,0.15214009007870352,0.29162003361950717,0.2517234893074109,0.1582530266149984,0.15383475611929806,0.13493837718085464,0.34082617299706736,0.25047971163594357,0.130359531182807,0.3217239181295704,0.2618993951265043,0.1580466265487118,0.01898734561637934,0.31162026894176453,0.03229292095266306,0.14681515250410754,0.28412040392858634,0.2474921049882815,0.18542520493400325,0.13285990080114235,0.19179618142560304,0.14273409344268237
423,0.1834172861134089,0.19769420909654978,0.28745972344352244,0.14286506824783754,0.2679246050855989,0.2214054030744189,0.0,0.21885794913011358,0.17131360369261125,0.09282615606273432,0.2728713856383006,0.19849409855615016,0.2688603522425213,0.2125540741349367,0.303767581765166,0.23133031934886325,0.37861589886911734,0.16424515022187725,0.2411183715654354,0.30163535744429343,0.3215531975253885,0.2976536891957638,0.2169604249760606,0.25028988757287957,0.22887885907843938,0.20607719840918737,0.3236398198911796,0.24337080441086834,0.22850864867211318,0.2743609306599291,0.30387009043718544,0.2869219094609105
354,0.1709269231347602,0.21288763637809885,0.25284677333544964,0.191103516859137,0.2821755072674943,0.25641121941095213,0.21885794913011586,0.0,0.2051316007520329,0.206008649675124,0.28623535062442146,0.19067686763303365,0.3100999384240681,0.22329709013037058,0.2722394354839602,0.28727419665306037,0.3989035919116474,0.2030504106633778,0.29156921581677475,0.3533532345091942,0.35410702805351973,0.26566437353797223,0.2552433914721324,0.27720588412767005,0.2426456752134444,0.2319831275488879,0.3567118163544228,0.2362841580007907,0.2427383403103056,0.29246374524521207,0.29257148028675045,0.27420750336581035
43,0.14270600417759713,0.12254596703521414,0.2590594237807091,0.07121042624867911,0.2779436864364272,0.27617786070194317,0.17131360369261125,0.2051316007520329,0.0,0.183926200636471,0.2852329205050379,0.1616019351714845,0.28454212078968494,0.19678031950829888,0.2722178855676465,0.22299160550430888,0.4148836577477707,0.13097545166729352,0.2887161390928436,0.31366961605072674,0.36254903048742215,0.2687203205992679,0.27182140207486905,0.27000398516267266,0.2687397944617196,0.18865026651904196,0.3593508621057663,0.2393542626927049,0.2607438422338294,0.3134786578945691,0.343636776978138,0.29439537887656314
